CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churned,FirstPurchase,LastPurchase,AvgOrderValue,TotalItems,UniqueProducts,CustomerTenureDays
12565,289,1,145.92,1,At Risk,1,2011-02-24 10:34:00,2011-02-24 10:34:00,16.213333333333335,80,9,0
12566,86,1,351.65,0,Potential Loyalists,0,2011-09-14 14:30:00,2011-09-14 14:30:00,18.507894736842104,265,19,0
12567,23,15,13709.86,3,Loyal Customers,0,2010-02-11 10:30:00,2011-11-17 11:02:00,21.455179968701096,6086,365,644
12568,645,1,70.0,1,At Risk,1,2010-03-05 09:15:00,2010-03-05 09:15:00,14.0,48,5,0
12569,2,32,4124.69,3,Loyal Customers,0,2011-04-01 13:47:00,2011-12-07 16:24:00,21.93984042553192,1801,92,250
12570,682,1,77.52,1,At Risk,1,2010-01-26 17:28:00,2010-01-26 17:28:00,77.52,1,1,0
12571,40,2,519.61,0,Potential Loyalists,0,2011-08-10 12:35:00,2011-10-31 10:19:00,15.28264705882353,523,31,81
12572,9,2,1020.42,0,Potential Loyalists,0,2011-10-19 08:20:00,2011-12-01 09:20:00,17.007,452,53,43
12573,227,5,717.41,0,Potential Loyalists,1,2010-08-31 17:25:00,2011-04-26 15:52:00,6.028655462184874,479,107,237
12574,316,1,218.45,1,At Risk,1,2011-01-28 09:20:00,2011-01-28 09:20:00,19.85909090909091,61,11,0
12575,457,2,622.8199999999999,1,At Risk,1,2010-07-01 09:15:00,2010-09-08 13:09:00,16.39,315,34,69
12576,36,8,2142.72,0,Potential Loyalists,0,2010-07-01 13:46:00,2011-11-04 10:11:00,15.089577464788734,1494,114,490
12577,35,8,1653.75,0,Potential Loyalists,0,2009-12-03 19:31:00,2011-11-04 13:24:00,5.4759933774834435,1197,259,700
12578,21,4,4642.45,0,Potential Loyalists,0,2010-09-22 11:19:00,2011-11-18 13:30:00,26.99098837209302,2380,149,422
12579,78,1,440.42,0,Potential Loyalists,0,2011-09-22 17:15:00,2011-09-22 17:15:00,15.18689655172414,285,29,0
12580,247,2,1052.9,0,Potential Loyalists,1,2010-05-12 11:45:00,2011-04-07 10:24:00,18.153448275862072,569,52,329
12581,40,1,197.71,0,Potential Loyalists,0,2011-10-31 08:56:00,2011-10-31 08:56:00,13.180666666666667,161,15,0
12582,239,4,1980.4,0,Potential Loyalists,1,2010-05-11 09:55:00,2011-04-15 08:45:00,19.22718446601942,985,88,338
12583,3,27,14447.44,2,Champions,0,2009-12-06 11:57:00,2011-12-07 08:07:00,31.003090128755368,8984,141,730
12584,4,9,2338.15,0,Potential Loyalists,0,2011-03-04 15:15:00,2011-12-06 09:35:00,24.355729166666666,416,44,276
12585,234,2,2040.1,0,Potential Loyalists,1,2010-12-23 12:58:00,2011-04-19 13:39:00,23.44942528735632,1279,77,117
12586,17,4,2062.67,0,Potential Loyalists,0,2009-12-16 13:15:00,2011-11-22 16:24:00,21.943297872340427,687,82,706
12587,8,1,144.0,0,Potential Loyalists,0,2011-12-02 12:47:00,2011-12-02 12:47:00,36.0,51,4,0
12588,39,4,958.78,0,Potential Loyalists,0,2010-04-21 12:22:00,2011-10-31 15:01:00,20.84304347826087,438,31,558
12589,29,8,4695.66,3,Loyal Customers,0,2010-01-19 12:26:00,2011-11-11 10:19:00,26.087,1764,121,660
12590,211,2,9864.26,3,Loyal Customers,1,2011-05-12 14:46:00,2011-05-12 14:52:00,145.06264705882353,4283,68,0
12591,317,3,1352.15,1,At Risk,1,2010-10-27 10:42:00,2011-01-26 14:35:00,19.596376811594205,677,63,91
12592,92,5,2582.66,0,Potential Loyalists,0,2010-07-08 14:06:00,2011-09-08 15:04:00,31.88469135802469,1875,42,427
12593,109,3,418.1,0,Potential Loyalists,0,2011-05-05 09:29:00,2011-08-23 12:43:00,19.90952380952381,206,14,110
12594,38,15,5090.110000000001,3,Loyal Customers,0,2010-03-03 13:51:00,2011-11-02 12:20:00,25.57844221105528,2768,78,608
12595,505,1,299.02,1,At Risk,1,2010-07-23 09:10:00,2010-07-23 09:10:00,15.737894736842104,271,19,0
12596,51,2,618.27,0,Potential Loyalists,0,2011-04-11 13:22:00,2011-10-19 13:02:00,22.898888888888887,474,25,190
12597,19,4,3811.22,0,Potential Loyalists,0,2011-03-16 14:00:00,2011-11-20 13:33:00,18.50106796116505,2236,184,248
12598,10,11,4534.09,3,Loyal Customers,0,2010-03-01 09:58:00,2011-11-30 12:18:00,22.01014563106796,2906,130,639
12599,29,13,2296.72,3,Loyal Customers,0,2010-05-11 10:42:00,2011-11-10 13:34:00,17.268571428571427,2189,47,548
12600,29,21,5043.92,3,Loyal Customers,0,2009-12-07 13:37:00,2011-11-11 10:29:00,38.21151515151515,1414,53,703
12601,190,6,681.26,0,Potential Loyalists,1,2010-10-31 10:57:00,2011-06-03 10:17:00,20.03705882352941,290,24,214
12602,59,1,153.12,0,Potential Loyalists,0,2011-10-12 11:22:00,2011-10-12 11:22:00,12.76,162,12,0
12603,22,1,739.1999999999999,0,Potential Loyalists,0,2011-11-18 10:42:00,2011-11-18 10:42:00,369.59999999999997,63,2,0
12604,79,2,254.18,0,Potential Loyalists,0,2011-03-23 12:06:00,2011-09-21 14:08:00,15.88625,201,15,182
12605,376,4,1232.95,1,At Risk,1,2010-09-07 14:21:00,2010-11-28 14:18:00,16.223026315789475,929,63,81
12606,682,1,21.0,1,At Risk,1,2010-01-26 16:23:00,2010-01-26 16:23:00,21.0,1,1,0
12607,60,1,1579.51,0,Potential Loyalists,0,2011-10-10 16:06:00,2011-10-10 16:06:00,15.63871287128713,1228,101,0
12608,405,1,415.79,1,At Risk,1,2010-10-31 10:49:00,2010-10-31 10:49:00,25.986875,323,16,0
12609,78,9,3435.86,0,Potential Loyalists,0,2009-12-20 13:30:00,2011-09-22 16:34:00,19.633485714285715,1553,129,641
12610,23,5,2099.54,0,Potential Loyalists,0,2011-08-05 13:52:00,2011-11-17 09:34:00,19.80698113207547,1049,85,103
12611,52,1,1193.32,0,Potential Loyalists,0,2011-10-18 13:12:00,2011-10-18 13:12:00,18.35876923076923,846,65,0
12612,74,1,704.0400000000001,0,Potential Loyalists,0,2011-09-26 15:35:00,2011-09-26 15:35:00,37.054736842105264,262,19,0
12613,57,10,6835.07,3,Loyal Customers,0,2009-12-14 13:10:00,2011-10-13 14:59:00,20.90235474006116,4163,218,668
12614,278,1,315.6,1,At Risk,1,2011-03-07 10:22:00,2011-03-07 10:22:00,15.780000000000001,76,20,0
12615,2,8,5740.98,3,Loyal Customers,0,2010-03-18 14:09:00,2011-12-07 15:02:00,21.26288888888889,3317,198,629
12616,95,3,1131.1,0,Potential Loyalists,0,2010-11-16 11:38:00,2011-09-05 15:17:00,20.946296296296296,498,32,293
12617,29,1,355.53,0,Potential Loyalists,0,2011-11-10 14:39:00,2011-11-10 14:39:00,8.465,213,39,0
12618,22,1,177.31,0,Potential Loyalists,0,2011-11-18 11:10:00,2011-11-18 11:10:00,16.11909090909091,96,11,0
12619,16,10,3781.38,3,Loyal Customers,0,2010-05-28 12:52:00,2011-11-23 14:52:00,37.8138,3518,55,544
12620,15,3,1339.41,0,Potential Loyalists,0,2011-05-19 12:10:00,2011-11-25 10:20:00,14.558804347826088,1181,89,189
12621,2,35,24775.81,2,Champions,0,2010-02-09 12:01:00,2011-12-08 11:25:00,32.176376623376626,13933,344,666
12622,232,1,180.1,0,Potential Loyalists,1,2011-04-21 16:39:00,2011-04-21 16:39:00,16.37272727272727,69,11,0
12623,276,7,3747.84,0,Potential Loyalists,1,2010-01-12 11:45:00,2011-03-08 13:50:00,21.663815028901734,1971,112,420
12624,106,2,641.13,0,Potential Loyalists,0,2011-06-15 12:34:00,2011-08-25 15:04:00,16.87184210526316,355,36,71
12625,212,4,5164.88,0,Potential Loyalists,1,2010-04-22 11:33:00,2011-05-12 09:54:00,28.22338797814208,3309,144,384
12626,23,9,6620.48,3,Loyal Customers,0,2011-01-17 11:01:00,2011-11-16 16:06:00,22.518639455782314,3453,232,303
12627,11,7,4478.53,0,Potential Loyalists,0,2011-07-22 13:59:00,2011-11-29 12:07:00,19.47186956521739,2752,162,129
12628,4,3,786.46,0,Potential Loyalists,0,2011-10-06 09:28:00,2011-12-05 13:15:00,19.181951219512197,448,34,60
12629,386,2,1558.22,1,At Risk,1,2010-10-12 16:40:00,2010-11-19 09:18:00,34.62711111111111,722,40,37
12630,10,2,1270.88,0,Potential Loyalists,0,2011-10-27 10:41:00,2011-11-30 10:48:00,19.8575,548,60,34
12631,57,6,3481.57,0,Potential Loyalists,0,2010-01-15 14:50:00,2011-10-13 13:53:00,19.024972677595628,1607,131,635
12632,521,2,804.88,1,At Risk,1,2010-05-24 09:07:00,2010-07-07 09:39:00,22.99657142857143,694,32,44
12633,59,7,5678.16,3,Loyal Customers,0,2010-07-02 11:44:00,2011-10-12 11:40:00,18.556078431372548,3238,220,466
12634,536,2,490.0,1,At Risk,1,2010-06-09 15:41:00,2010-06-22 10:05:00,24.5,337,20,12
12635,90,4,2930.41,0,Potential Loyalists,0,2010-09-09 10:50:00,2011-09-11 11:04:00,16.37100558659218,1949,159,367
12636,739,1,141.0,1,At Risk,1,2009-12-01 09:55:00,2009-12-01 09:55:00,141.0,1,1,0
12637,67,12,8340.31,3,Loyal Customers,0,2010-06-14 13:36:00,2011-10-03 13:46:00,13.134346456692912,4284,295,476
12638,33,2,921.49,0,Potential Loyalists,0,2010-03-10 10:30:00,2011-11-06 13:11:00,19.197708333333335,663,47,606
12639,239,3,1312.37,0,Potential Loyalists,1,2010-03-22 09:05:00,2011-04-15 12:48:00,20.505781250000002,631,58,389
12640,24,3,1174.58,0,Potential Loyalists,0,2011-09-19 12:01:00,2011-11-16 11:52:00,22.16188679245283,311,47,57
12641,115,1,185.9,0,Potential Loyalists,0,2011-08-16 13:26:00,2011-08-16 13:26:00,18.59,72,10,0
12642,25,3,1013.26,0,Potential Loyalists,0,2011-08-24 09:23:00,2011-11-14 15:03:00,21.558723404255318,552,39,82
12643,128,12,8350.42,3,Loyal Customers,0,2010-04-07 14:16:00,2011-08-03 12:56:00,160.585,4785,14,482
12644,130,4,1918.49,0,Potential Loyalists,0,2010-01-14 13:02:00,2011-08-02 10:33:00,17.283693693693692,1032,106,564
12645,34,8,3539.3,0,Potential Loyalists,0,2010-02-09 10:49:00,2011-11-06 12:38:00,22.120625,2125,111,635
12646,5,2,1346.97,0,Potential Loyalists,0,2011-10-21 12:52:00,2011-12-05 10:14:00,29.932666666666666,897,43,44
12647,22,36,17924.35,2,Champions,0,2010-01-13 15:06:00,2011-11-17 12:56:00,32.58972727272727,6878,240,672
12648,155,4,1112.0,0,Potential Loyalists,0,2010-01-07 18:38:00,2011-07-08 11:55:00,17.107692307692307,518,38,546
12649,107,8,2294.65,0,Potential Loyalists,0,2010-01-12 17:24:00,2011-08-24 14:41:00,19.446186440677966,1959,94,588
12650,3,1,314.44,0,Potential Loyalists,0,2011-12-06 16:34:00,2011-12-06 16:34:00,15.722,254,20,0
12651,335,4,377.75,1,At Risk,1,2010-08-31 15:21:00,2011-01-09 12:46:00,12.591666666666667,265,30,130
12652,331,2,1017.03,1,At Risk,1,2010-10-01 15:16:00,2011-01-12 15:00:00,19.941764705882356,536,51,102
12653,149,3,4160.83,0,Potential Loyalists,0,2010-07-01 09:56:00,2011-07-14 10:41:00,48.38174418604651,1681,76,378
12654,11,5,601.98,0,Potential Loyalists,0,2011-02-17 13:16:00,2011-11-29 10:10:00,15.841578947368422,264,31,284
12655,424,1,261.35,1,At Risk,1,2010-10-12 09:17:00,2010-10-12 09:17:00,16.334375,80,16,0
12656,17,8,6407.83,3,Loyal Customers,0,2010-05-26 09:00:00,2011-11-22 13:42:00,25.942631578947367,2860,174,545
12657,11,4,1643.18,0,Potential Loyalists,0,2011-09-22 11:40:00,2011-11-28 15:47:00,34.961276595744685,1044,35,67
12658,19,1,686.05,0,Potential Loyalists,0,2011-11-21 10:22:00,2011-11-21 10:22:00,19.056944444444444,320,36,0
12659,30,1,91.68,0,Potential Loyalists,0,2011-11-10 11:53:00,2011-11-10 11:53:00,18.336000000000002,105,5,0
12660,11,1,245.1,0,Potential Loyalists,0,2011-11-28 13:26:00,2011-11-28 13:26:00,18.853846153846156,127,13,0
12661,436,1,162.0,1,At Risk,1,2010-09-29 16:46:00,2010-09-29 16:46:00,14.727272727272727,216,11,0
12662,1,20,6988.02,3,Loyal Customers,0,2010-04-01 09:50:00,2011-12-09 11:59:00,17.21187192118227,3581,163,617
12663,625,2,239.4,1,At Risk,1,2010-02-09 14:28:00,2010-03-25 09:40:00,23.94,181,9,43
12664,8,11,6070.04,3,Loyal Customers,0,2009-12-13 10:28:00,2011-12-01 17:07:00,134.88977777777777,1495,10,718
12665,325,3,313.6,1,At Risk,1,2010-02-08 15:11:00,2011-01-19 08:34:00,18.447058823529414,165,13,344
12666,394,1,1248.42,1,At Risk,1,2010-11-10 16:40:00,2010-11-10 16:40:00,40.27161290322581,370,31,0
12667,58,1,620.13,0,Potential Loyalists,0,2011-10-12 17:00:00,2011-10-12 17:00:00,18.791818181818183,395,33,0
12668,12,10,11444.68,3,Loyal Customers,0,2010-01-31 15:45:00,2011-11-28 10:56:00,21.233172541743972,5076,263,665
12669,151,3,2744.03,0,Potential Loyalists,0,2011-03-28 10:15:00,2011-07-12 09:54:00,27.168613861386135,1115,98,105
12670,10,7,3760.29,0,Potential Loyalists,0,2010-02-11 10:13:00,2011-11-29 15:23:00,32.698173913043476,1627,71,656
12671,606,1,2622.481,1,At Risk,1,2010-04-12 16:30:00,2010-04-12 16:30:00,58.27735555555556,1460,45,0
12672,330,2,437.05,1,At Risk,1,2010-04-23 09:57:00,2011-01-14 09:20:00,19.865909090909092,138,22,265
12673,5,3,1230.02,0,Potential Loyalists,0,2010-11-03 10:46:00,2011-12-04 13:55:00,16.62189189189189,700,68,396
12674,39,4,1970.6,0,Potential Loyalists,0,2011-05-16 09:10:00,2011-11-01 12:12:00,23.742168674698792,1133,52,169
12675,554,2,958.5,1,At Risk,1,2010-05-10 16:44:00,2010-06-04 09:49:00,8.482300884955752,337,111,24
12676,25,11,2843.09,3,Loyal Customers,0,2010-08-13 13:29:00,2011-11-15 12:25:00,26.570934579439253,1867,67,458
12677,555,2,395.1,1,At Risk,1,2010-02-11 13:55:00,2010-06-02 14:30:00,18.814285714285717,176,13,111
12678,42,21,29730.420199999626,2,Champions,0,2010-01-07 16:46:00,2011-10-28 13:04:00,91.17335106382978,22372,199,658
12679,59,4,1113.02,0,Potential Loyalists,0,2011-03-01 12:26:00,2011-10-12 12:30:00,23.187916666666666,554,43,225
12680,1,4,880.81,0,Potential Loyalists,0,2011-08-18 15:44:00,2011-12-09 12:50:00,16.619056603773583,444,33,112
12681,15,45,29730.420199999626,2,Champions,0,2009-12-13 13:31:00,2011-11-25 11:33:00,21.070498293515357,17596,459,711
12682,4,46,24033.91,2,Champions,0,2009-12-01 09:28:00,2011-12-06 10:00:00,23.13177093358999,11018,327,735
12683,4,21,12696.78,3,Loyal Customers,0,2009-12-13 15:01:00,2011-12-05 16:31:00,23.46909426987061,7683,236,722
12684,8,7,2283.63,0,Potential Loyalists,0,2011-05-10 12:55:00,2011-12-02 09:53:00,21.748857142857144,1985,61,205
12685,28,6,2863.08,0,Potential Loyalists,0,2011-09-07 10:28:00,2011-11-11 13:46:00,18.236178343949042,1523,117,65
12686,372,1,178.28,1,At Risk,1,2010-12-03 09:51:00,2010-12-03 09:51:00,12.734285714285715,214,7,0
12687,481,2,2138.91,1,At Risk,1,2010-08-16 12:10:00,2010-08-16 12:12:00,16.97547619047619,1403,126,0
12688,114,1,4873.81,0,Potential Loyalists,0,2011-08-18 08:49:00,2011-08-18 08:49:00,28.50181286549708,3028,171,0
12689,26,2,1247.61,0,Potential Loyalists,0,2011-08-04 10:04:00,2011-11-14 08:31:00,17.327916666666667,628,57,101
12690,206,1,389.01,0,Potential Loyalists,1,2011-05-18 09:09:00,2011-05-18 09:09:00,24.313125,106,16,0
12691,28,7,1170.4,0,Potential Loyalists,0,2010-10-15 12:00:00,2011-11-11 16:49:00,30.010256410256414,445,24,392
12692,637,1,110.95,1,At Risk,1,2010-03-12 14:02:00,2010-03-12 14:02:00,8.534615384615385,36,13,0
12693,127,7,1703.02,0,Potential Loyalists,0,2010-07-05 13:56:00,2011-08-04 17:51:00,21.557215189873418,536,63,395
12694,70,3,1843.35,0,Potential Loyalists,0,2010-10-14 19:39:00,2011-09-30 13:06:00,22.209036144578313,1355,69,350
12695,7,7,1407.12,0,Potential Loyalists,0,2010-02-12 13:22:00,2011-12-02 13:22:00,23.84949152542373,454,46,658
12696,435,2,851.91,1,At Risk,1,2010-07-19 10:02:00,2010-10-01 10:43:00,17.38591836734694,564,43,74
12697,29,3,957.59,0,Potential Loyalists,0,2011-06-23 15:44:00,2011-11-11 08:47:00,23.355853658536585,508,37,140
12698,590,1,339.75,1,At Risk,1,2010-04-28 15:51:00,2010-04-28 15:51:00,21.234375,111,16,0
12699,418,1,638.11,1,At Risk,1,2010-10-18 12:07:00,2010-10-18 12:07:00,15.563658536585367,373,41,0
12700,8,4,4939.99,0,Potential Loyalists,0,2011-05-08 16:10:00,2011-12-02 10:47:00,18.432798507462685,2967,193,207
12701,80,6,2446.41,0,Potential Loyalists,0,2010-03-16 13:23:00,2011-09-21 10:47:00,16.642244897959184,1727,118,553
12702,20,1,219.0,0,Potential Loyalists,0,2011-11-20 10:36:00,2011-11-20 10:36:00,18.25,53,12,0
12703,71,4,1006.53,0,Potential Loyalists,0,2010-01-24 12:05:00,2011-09-29 17:52:00,13.601756756756757,595,56,613
12704,7,8,2340.84,0,Potential Loyalists,0,2011-06-23 10:20:00,2011-12-02 13:15:00,26.600454545454546,1006,64,162
12705,15,14,11762.1,3,Loyal Customers,0,2010-06-24 09:51:00,2011-11-24 13:17:00,19.636227045075128,7188,320,518
12707,292,1,603.42,1,At Risk,1,2011-02-21 08:38:00,2011-02-21 08:38:00,18.285454545454545,256,33,0
12708,30,18,5314.1,3,Loyal Customers,0,2009-12-18 10:25:00,2011-11-10 09:52:00,17.14225806451613,2521,130,691
12709,15,34,29730.420199999626,2,Champions,0,2009-12-09 13:49:00,2011-11-24 15:38:00,62.18668,13983,189,715
12710,97,3,1149.02,0,Potential Loyalists,0,2011-05-22 14:05:00,2011-09-04 12:00:00,14.922337662337663,851,75,104
12711,612,2,1339.05,1,At Risk,1,2010-02-01 11:30:00,2010-04-07 11:59:00,22.3175,770,56,65
12712,29,21,7193.66,3,Loyal Customers,0,2009-12-09 10:46:00,2011-11-11 08:19:00,26.063985507246375,2349,126,701
12713,1,1,848.55,0,Potential Loyalists,0,2011-12-09 12:16:00,2011-12-09 12:16:00,22.330263157894734,508,38,0
12714,9,12,14093.71,3,Loyal Customers,0,2009-12-04 10:00:00,2011-11-30 15:43:00,20.249583333333334,8774,436,726
12715,106,1,353.86,0,Potential Loyalists,0,2011-08-25 15:22:00,2011-08-25 15:22:00,16.85047619047619,197,20,0
12716,4,2,1053.49,0,Potential Loyalists,0,2011-07-29 13:28:00,2011-12-06 08:55:00,15.267971014492753,708,60,129
12717,151,3,1308.91,0,Potential Loyalists,0,2010-04-28 14:34:00,2011-07-11 14:47:00,18.435352112676057,600,60,439
12718,71,1,238.25,0,Potential Loyalists,0,2011-09-29 16:38:00,2011-09-29 16:38:00,12.539473684210526,203,19,0
12719,5,2,644.95,0,Potential Loyalists,0,2011-10-05 14:50:00,2011-12-04 13:45:00,16.53717948717949,374,34,59
12720,3,30,8260.67,3,Loyal Customers,0,2010-07-21 09:46:00,2011-12-07 08:03:00,16.229214145383104,6317,262,503
12721,32,8,4013.08,0,Potential Loyalists,0,2010-08-25 11:07:00,2011-11-08 12:13:00,16.79112970711297,2655,183,440
12722,85,4,997.63,0,Potential Loyalists,0,2011-07-12 11:55:00,2011-09-15 14:50:00,18.82320754716981,566,50,65
12723,4,5,725.07,0,Potential Loyalists,0,2011-10-05 15:52:00,2011-12-06 10:19:00,10.508260869565218,434,53,61
12724,5,7,2317.52,0,Potential Loyalists,0,2010-06-22 14:00:00,2011-12-04 16:02:00,17.96527131782946,1379,94,530
12725,371,4,2694.56,1,At Risk,1,2010-05-04 13:59:00,2010-12-03 15:45:00,20.727384615384615,1306,92,213
12726,28,11,4014.6,3,Loyal Customers,0,2010-03-25 16:25:00,2011-11-11 13:35:00,22.427932960893855,4618,63,595
12727,11,10,5679.53,3,Loyal Customers,0,2010-02-23 09:54:00,2011-11-29 11:46:00,27.9779802955665,2832,132,644
12728,71,5,1070.17,0,Potential Loyalists,0,2010-11-21 11:34:00,2011-09-29 15:31:00,17.54377049180328,543,48,312
12729,114,1,453.01,0,Potential Loyalists,0,2011-08-18 11:40:00,2011-08-18 11:40:00,17.423461538461538,233,26,0
12730,522,1,829.25,1,At Risk,1,2010-07-06 12:19:00,2010-07-06 12:19:00,17.643617021276597,234,47,0
12731,24,17,25775.71,2,Champions,0,2010-03-02 09:23:00,2011-11-16 11:59:00,65.58704834605598,11641,137,624
12732,180,1,236.26,0,Potential Loyalists,0,2011-06-13 11:33:00,2011-06-13 11:33:00,19.688333333333336,111,12,0
12733,234,4,2424.87,0,Potential Loyalists,1,2010-01-19 13:23:00,2011-04-19 16:19:00,15.445031847133757,896,117,455
12734,353,3,639.65,1,At Risk,1,2010-11-12 13:26:00,2010-12-22 12:47:00,33.66578947368421,265,17,39
12735,315,2,779.5699999999999,1,At Risk,1,2011-01-06 14:26:00,2011-01-28 13:37:00,18.12953488372093,368,38,21
12736,333,1,234.0,1,At Risk,1,2011-01-11 07:57:00,2011-01-11 07:57:00,58.5,173,4,0
12737,499,2,3710.5,1,At Risk,1,2010-07-29 12:27:00,2010-07-29 12:29:00,1855.25,2,2,0
12738,372,1,310.7,1,At Risk,1,2010-12-02 18:27:00,2010-12-02 18:27:00,14.122727272727273,296,11,0
12739,78,4,2726.73,0,Potential Loyalists,0,2010-11-10 14:27:00,2011-09-22 13:00:00,30.63741573033708,951,85,315
12740,64,1,427.6,0,Potential Loyalists,0,2011-10-07 10:44:00,2011-10-07 10:44:00,15.837037037037037,342,27,0
12741,529,2,406.07,1,At Risk,1,2010-06-24 16:24:00,2010-06-28 14:36:00,25.379375,214,16,3
12742,626,1,1201.52,1,At Risk,1,2010-03-24 12:43:00,2010-03-24 12:43:00,17.933134328358207,1359,67,0
12743,134,2,546.43,0,Potential Loyalists,0,2011-07-28 16:06:00,2011-07-28 16:21:00,4.077835820895522,319,114,0
12744,52,11,25317.06,2,Champions,0,2010-04-27 16:19:00,2011-10-19 11:18:00,74.68159292035399,6994,245,539
12745,487,3,925.41,1,At Risk,1,2010-01-26 16:22:00,2010-08-10 10:14:00,40.235217391304346,468,21,195
12746,541,1,254.55,1,At Risk,1,2010-06-17 10:41:00,2010-06-17 10:41:00,14.973529411764707,97,17,0
12747,2,26,9276.54,3,Loyal Customers,0,2009-12-07 13:23:00,2011-12-07 14:34:00,36.095486381322964,2758,85,730
12748,1,46,29730.420199999626,2,Champions,0,2009-12-04 17:31:00,2011-12-09 12:20:00,7.830574156059767,39108,2286,734
12749,4,9,6897.36,3,Loyal Customers,0,2010-07-06 15:05:00,2011-12-06 09:56:00,20.40639053254438,2360,260,517
12750,129,1,275.88,0,Potential Loyalists,0,2011-08-03 09:13:00,2011-08-03 09:13:00,18.392,137,15,0
12751,445,1,268.27,1,At Risk,1,2010-09-21 12:49:00,2010-09-21 12:49:00,4.326935483870967,189,61,0
12752,81,1,4366.78,0,Potential Loyalists,0,2011-09-19 13:32:00,2011-09-19 13:32:00,82.3920754716981,2262,53,0
12753,23,6,21429.39,2,Champions,0,2010-12-12 11:44:00,2011-11-17 10:52:00,108.77862944162436,11421,132,339
12754,236,3,3010.74,0,Potential Loyalists,1,2011-02-04 10:31:00,2011-04-18 09:00:00,47.78952380952381,6481,49,72
12755,281,11,9030.66,3,Loyal Customers,1,2010-01-15 11:57:00,2011-03-04 12:42:00,141.1040625,3781,34,413
12756,87,1,112.07999999999998,0,Potential Loyalists,0,2011-09-14 09:31:00,2011-09-14 09:31:00,28.02,144,4,0
12757,16,13,7857.1,3,Loyal Customers,0,2011-05-12 19:01:00,2011-11-24 12:30:00,21.178167115902966,2402,237,195
12758,117,7,9903.24,3,Loyal Customers,0,2009-12-01 14:40:00,2011-08-15 10:22:00,31.639744408945685,6155,187,621
12759,52,8,5020.74,3,Loyal Customers,0,2009-12-04 10:47:00,2011-10-18 14:49:00,16.62496688741722,3202,206,683
12760,456,1,347.8,1,At Risk,1,2010-09-10 08:50:00,2010-09-10 08:50:00,16.561904761904763,198,21,0
12761,458,2,782.95,1,At Risk,1,2010-09-01 10:47:00,2010-09-08 12:17:00,28.99814814814815,281,27,7
12762,8,2,1898.52,0,Potential Loyalists,0,2011-11-14 14:23:00,2011-12-02 10:23:00,27.51478260869565,1227,62,17
12763,138,2,814.16,0,Potential Loyalists,0,2010-12-05 15:46:00,2011-07-24 14:12:00,23.945882352941176,512,16,230
12764,317,1,1693.88,1,At Risk,1,2011-01-27 10:19:00,2011-01-27 10:19:00,37.64177777777778,386,45,0
12765,472,6,1404.58,1,At Risk,1,2010-03-08 09:43:00,2010-08-24 13:51:00,20.65558823529412,1009,49,169
12766,4,9,10068.28,3,Loyal Customers,0,2010-10-28 09:29:00,2011-12-06 08:46:00,22.128087912087913,5446,253,403
12767,376,1,949.82,1,At Risk,1,2010-11-29 09:38:00,2010-11-29 09:38:00,22.088837209302326,598,43,0
