CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13003,106,3,149.05,0,Potential Loyalists
13004,12,36,11650.85,2,Champions
13005,174,4,999.68,0,Potential Loyalists
13006,56,1,81.57,0,Potential Loyalists
13007,580,1,175.25,1,At Risk
13008,323,3,612.13,1,At Risk
13009,673,1,234.0,1,At Risk
13010,374,2,330.12,1,At Risk
13011,372,1,101.10000000000001,1,At Risk
13012,9,11,2972.83,3,Loyal Customers
13013,1,29,12625.77,2,Champions
13014,11,11,5381.08,3,Loyal Customers
13015,53,11,6586.42,3,Loyal Customers
13016,73,3,789.89,0,Potential Loyalists
13017,7,1,204.0,0,Potential Loyalists
13018,16,35,9763.16,2,Champions
13019,379,6,1229.95,1,At Risk
13020,563,2,618.96,1,At Risk
13021,4,17,4887.24,3,Loyal Customers
13022,430,1,65.3,1,At Risk
13023,64,3,1449.03,0,Potential Loyalists
13024,471,2,555.87,1,At Risk
13025,732,1,323.39,1,At Risk
13026,1,9,1733.08,0,Potential Loyalists
13027,114,19,17335.2,2,Champions
13028,23,2,661.3199999999999,0,Potential Loyalists
13029,31,5,1927.3,0,Potential Loyalists
13030,11,2,1227.22,0,Potential Loyalists
13031,407,5,3419.27,1,At Risk
13032,52,9,2843.55,0,Potential Loyalists
13033,357,2,220.55,1,At Risk
13034,55,3,922.68,0,Potential Loyalists
13035,74,3,1364.2,0,Potential Loyalists
13036,685,1,307.1,1,At Risk
13037,138,12,3914.9500000000003,3,Loyal Customers
13038,80,3,908.46,0,Potential Loyalists
13039,584,4,1010.73,1,At Risk
13040,9,2,676.99,0,Potential Loyalists
13041,451,4,799.13,1,At Risk
13042,598,3,1556.54,1,At Risk
13043,273,1,516.42,1,At Risk
13044,291,11,4853.9,3,Loyal Customers
13045,99,3,808.92,0,Potential Loyalists
13046,31,3,949.25,0,Potential Loyalists
13047,32,24,8795.16,3,Loyal Customers
13048,14,9,4084.21,3,Loyal Customers
13049,64,4,1408.24,0,Potential Loyalists
13050,15,35,12344.53,2,Champions
13051,579,2,155.8,1,At Risk
13052,212,7,3168.53,0,Potential Loyalists
13053,622,1,127.65,1,At Risk
13055,78,4,2321.11,0,Potential Loyalists
13056,551,1,209.48,1,At Risk
13057,530,3,722.09,1,At Risk
13058,25,3,271.40000000000003,0,Potential Loyalists
13059,250,10,2303.17,0,Potential Loyalists
13060,254,1,307.53,0,Potential Loyalists
13061,72,1,248.61,0,Potential Loyalists
13062,191,1,346.98,0,Potential Loyalists
13063,481,1,188.4,1,At Risk
13064,13,6,1680.74,0,Potential Loyalists
13065,373,5,1260.91,1,At Risk
13066,24,2,470.8,0,Potential Loyalists
13067,82,3,508.51,0,Potential Loyalists
13068,10,2,344.0,0,Potential Loyalists
13069,1,38,9683.13,2,Champions
13070,192,4,751.7,0,Potential Loyalists
13071,612,1,129.22,1,At Risk
13072,267,1,177.15,0,Potential Loyalists
13073,411,2,418.08,1,At Risk
13074,511,4,1378.74,1,At Risk
13075,130,1,919.61,0,Potential Loyalists
13076,458,1,135.4,1,At Risk
13077,1,11,3064.67,3,Loyal Customers
13078,3,46,29532.45,2,Champions
13079,4,6,419.18,0,Potential Loyalists
13080,179,4,280.73,0,Potential Loyalists
13081,12,28,29730.420199999626,2,Champions
13082,126,21,7335.75,3,Loyal Customers
13083,4,3,395.43,0,Potential Loyalists
13084,492,1,122.39999999999999,1,At Risk
13085,158,8,2433.28,0,Potential Loyalists
13086,383,1,439.33000000000004,1,At Risk
13087,726,1,313.64,1,At Risk
13088,417,1,236.11,1,At Risk
13089,3,46,29730.420199999626,2,Champions
13090,9,24,14103.09,2,Champions
13091,28,3,2321.82,0,Potential Loyalists
13092,71,12,2140.28,3,Loyal Customers
13093,276,46,29730.420199999626,2,Champions
13094,21,13,2433.1200000000003,3,Loyal Customers
13095,71,1,74.39999999999999,0,Potential Loyalists
13096,394,1,419.70000000000005,1,At Risk
13097,33,28,13389.22,2,Champions
13098,1,28,28882.44,2,Champions
13099,99,1,207.35999999999999,0,Potential Loyalists
13101,234,4,695.4,0,Potential Loyalists
13102,1,37,11696.92,2,Champions
13103,40,3,709.64,0,Potential Loyalists
13104,3,9,1709.1,0,Potential Loyalists
13105,436,1,72.0,1,At Risk
13106,133,2,603.46,0,Potential Loyalists
13107,44,9,5253.07,3,Loyal Customers
13108,373,2,1098.52,1,At Risk
13109,60,3,1134.03,0,Potential Loyalists
13110,31,12,2957.4700000000003,3,Loyal Customers
13111,719,1,321.88000000000005,1,At Risk
13112,541,1,20.6,1,At Risk
13113,1,37,18625.73,2,Champions
13114,731,1,234.38,1,At Risk
13115,12,10,5494.7,3,Loyal Customers
13116,138,1,501.14,0,Potential Loyalists
13117,22,18,2643.81,3,Loyal Customers
13118,20,9,2415.41,0,Potential Loyalists
13119,669,1,134.9,1,At Risk
13120,239,1,30.599999999999998,0,Potential Loyalists
13121,269,1,283.73,0,Potential Loyalists
13122,94,2,922.39,0,Potential Loyalists
13123,473,2,506.75,1,At Risk
13124,90,4,4782.45,0,Potential Loyalists
13125,524,1,158.57,1,At Risk
13126,5,13,3998.25,3,Loyal Customers
13127,78,1,259.17,0,Potential Loyalists
13128,631,1,263.5,1,At Risk
13129,452,2,233.25,1,At Risk
13130,94,1,64.0,0,Potential Loyalists
13131,23,7,3313.77,0,Potential Loyalists
13132,262,1,77.3,0,Potential Loyalists
13133,274,3,200.45000000000002,0,Potential Loyalists
13134,86,6,2475.23,0,Potential Loyalists
13135,197,2,3371.45,0,Potential Loyalists
13136,56,13,6274.56,3,Loyal Customers
13137,11,16,7712.7,3,Loyal Customers
13138,22,7,1467.24,0,Potential Loyalists
13139,16,8,8202.98,3,Loyal Customers
13140,108,5,1215.68,0,Potential Loyalists
13141,85,17,7668.58,3,Loyal Customers
13142,19,1,307.09,0,Potential Loyalists
13143,585,1,405.1,1,At Risk
13144,333,2,135.35,1,At Risk
13145,40,7,1423.52,0,Potential Loyalists
13146,26,1,228.91,0,Potential Loyalists
13147,10,4,712.8000000000001,0,Potential Loyalists
13148,29,26,8621.81,3,Loyal Customers
13149,14,4,1676.06,0,Potential Loyalists
13150,484,3,449.96999999999997,1,At Risk
13151,296,3,2580.7400000000002,1,At Risk
13152,417,7,2146.38,1,At Risk
13153,6,1,486.22,0,Potential Loyalists
13154,399,3,1624.84,1,At Risk
13155,33,6,1750.18,0,Potential Loyalists
13156,385,3,1586.54,1,At Risk
13157,49,9,5687.36,3,Loyal Customers
13158,95,5,1508.18,0,Potential Loyalists
13159,9,4,1437.85,0,Potential Loyalists
13160,22,1,91.8,0,Potential Loyalists
13161,313,2,478.88,1,At Risk
13162,122,16,9275.49,3,Loyal Customers
13163,610,1,17.65,1,At Risk
13164,569,2,372.2,1,At Risk
13165,46,3,1451.16,0,Potential Loyalists
13166,283,2,884.18,1,At Risk
13167,19,5,1125.15,0,Potential Loyalists
13168,36,5,1875.31,0,Potential Loyalists
13169,64,3,840.08,0,Potential Loyalists
13170,27,1,116.00999999999999,0,Potential Loyalists
13171,22,3,468.41,0,Potential Loyalists
13172,400,1,69.6,1,At Risk
13173,4,11,2639.35,3,Loyal Customers
13174,16,12,9494.84,3,Loyal Customers
13175,582,2,831.45,1,At Risk
13176,46,1,492.84,0,Potential Loyalists
13177,65,2,512.2,0,Potential Loyalists
13178,26,21,14059.19,3,Loyal Customers
13179,619,1,572.3100000000001,1,At Risk
13180,607,1,86.10000000000001,1,At Risk
13181,381,1,359.69,1,At Risk
13182,45,1,121.18,0,Potential Loyalists
13183,8,15,7036.18,3,Loyal Customers
13184,15,10,1701.29,0,Potential Loyalists
13185,268,1,71.4,0,Potential Loyalists
13186,40,3,1575.89,0,Potential Loyalists
13187,337,4,367.01,1,At Risk
13188,11,1,114.60000000000001,0,Potential Loyalists
13189,19,2,260.68,0,Potential Loyalists
13190,544,3,570.66,1,At Risk
13191,658,1,164.69,1,At Risk
13192,95,6,2558.58,0,Potential Loyalists
13193,61,1,117.88,0,Potential Loyalists
13194,136,2,472.78,0,Potential Loyalists
13195,414,1,172.38,1,At Risk
13196,11,7,3068.84,0,Potential Loyalists
13197,610,1,373.01000000000005,1,At Risk
13198,10,8,4974.2300000000005,3,Loyal Customers
13199,4,46,16432.89,2,Champions
13200,19,4,870.09,0,Potential Loyalists
13201,502,4,1240.6100000000001,1,At Risk
13202,394,7,1580.3,1,At Risk
13203,10,10,2648.25,0,Potential Loyalists
13204,731,1,966.6600000000001,1,At Risk
13205,443,1,2803.2,1,At Risk
13206,400,13,8377.32,3,Loyal Customers
13207,15,4,535.86,0,Potential Loyalists
13208,59,9,1988.5,0,Potential Loyalists
13209,30,13,8509.51,3,Loyal Customers
13210,94,1,353.48,0,Potential Loyalists
13211,10,10,2729.32,0,Potential Loyalists
13212,20,3,788.08,0,Potential Loyalists
13213,57,11,3851.52,3,Loyal Customers
13214,418,7,3264.23,1,At Risk
13215,402,1,81.6,1,At Risk
13216,268,1,333.74,0,Potential Loyalists
13217,122,4,666.48,0,Potential Loyalists
13218,127,1,62.63999999999999,0,Potential Loyalists
13219,618,1,76.23,1,At Risk
13220,78,5,1336.0900000000001,0,Potential Loyalists
13221,240,2,847.41,0,Potential Loyalists
13222,577,1,88.5,1,At Risk
13223,200,6,969.1200000000001,0,Potential Loyalists
13224,60,2,2155.95,0,Potential Loyalists
13225,3,16,16260.07,3,Loyal Customers
13226,273,2,312.46,0,Potential Loyalists
13227,202,1,257.7,0,Potential Loyalists
13228,81,1,358.0,0,Potential Loyalists
13229,226,1,160.95,0,Potential Loyalists
13230,4,30,6360.78,3,Loyal Customers
13232,13,7,1357.6,0,Potential Loyalists
13233,74,4,1176.46,0,Potential Loyalists
13234,673,2,356.95,1,At Risk
13235,212,1,1031.07,0,Potential Loyalists
13236,25,2,744.85,0,Potential Loyalists
13237,388,1,643.0,1,At Risk
13238,17,6,1006.63,0,Potential Loyalists
13239,262,5,1594.69,0,Potential Loyalists
13240,96,8,1738.52,0,Potential Loyalists
13241,412,1,115.58,1,At Risk
13242,112,7,699.4,0,Potential Loyalists
13243,203,5,1278.04,0,Potential Loyalists
13244,93,1,121.74000000000001,0,Potential Loyalists
13245,51,2,989.22,0,Potential Loyalists
13246,18,11,3387.43,3,Loyal Customers
13247,18,4,501.12,0,Potential Loyalists
13248,125,2,465.68,0,Potential Loyalists
13249,92,9,1608.93,0,Potential Loyalists
13250,461,2,256.04,1,At Risk
13251,402,1,252.68,1,At Risk
13252,394,2,399.3,1,At Risk
13253,157,4,2951.11,0,Potential Loyalists
13254,376,1,51.410000000000004,1,At Risk
13255,9,3,904.46,0,Potential Loyalists
13257,436,1,149.75,1,At Risk
13258,12,5,1035.18,0,Potential Loyalists
13259,62,9,1433.38,0,Potential Loyalists
13260,61,1,557.62,0,Potential Loyalists
13261,269,2,944.1,0,Potential Loyalists
13262,263,3,573.45,0,Potential Loyalists
13263,1,39,8704.69,2,Champions
13264,443,1,722.5600000000001,1,At Risk
13265,53,5,2107.66,0,Potential Loyalists
13266,11,19,6135.04,3,Loyal Customers
13267,3,36,9758.26,2,Champions
13268,18,11,3214.69,3,Loyal Customers
13269,1,28,8891.7,3,Loyal Customers
13270,366,1,1180.0,1,At Risk
13271,37,1,217.38,0,Potential Loyalists
13272,31,2,276.56,0,Potential Loyalists
13273,113,1,138.98,0,Potential Loyalists
13274,409,1,360.85,1,At Risk
13275,384,2,241.66,1,At Risk
13276,64,5,1939.26,0,Potential Loyalists
13277,16,7,523.3,0,Potential Loyalists
13278,41,4,1435.85,0,Potential Loyalists
13279,78,1,137.75,0,Potential Loyalists
13280,122,7,2322.63,0,Potential Loyalists
13281,439,1,350.85,1,At Risk
13282,18,4,1313.19,0,Potential Loyalists
13283,60,4,373.36,0,Potential Loyalists
13284,331,1,201.19,1,At Risk
13285,23,6,3364.59,0,Potential Loyalists
13286,600,1,734.91,1,At Risk
13287,603,3,781.59,1,At Risk
13288,443,5,927.61,1,At Risk
13289,724,1,307.95,1,At Risk
13290,438,1,208.63,1,At Risk
13291,156,11,3320.84,3,Loyal Customers
13292,39,5,994.51,0,Potential Loyalists
13293,392,6,1192.94,1,At Risk
13294,190,3,1689.53,0,Potential Loyalists
13295,360,4,1101.97,1,At Risk
13296,137,6,792.51,0,Potential Loyalists
13297,8,7,4368.62,0,Potential Loyalists
13298,1,1,360.0,0,Potential Loyalists
13299,268,3,1218.7,0,Potential Loyalists
13300,169,3,1285.51,0,Potential Loyalists
13301,104,4,618.09,0,Potential Loyalists
13302,155,2,159.2,0,Potential Loyalists
13303,400,1,61.72,1,At Risk
13304,351,4,1217.99,1,At Risk
13305,4,16,3754.71,3,Loyal Customers
13306,430,1,53.65,1,At Risk
13307,120,3,273.34,0,Potential Loyalists
13308,23,4,1670.3700000000001,0,Potential Loyalists
13309,7,6,1706.3700000000001,0,Potential Loyalists
13310,28,5,1541.2,0,Potential Loyalists
13311,4,2,598.57,0,Potential Loyalists
13312,451,1,124.75,1,At Risk
13313,22,12,3445.32,3,Loyal Customers
13314,2,3,775.94,0,Potential Loyalists
13315,689,1,310.26,1,At Risk
13316,37,10,13191.57,3,Loyal Customers
13317,66,19,6486.091,3,Loyal Customers
13318,1,3,640.76,0,Potential Loyalists
13319,5,46,22082.5,2,Champions
13320,78,6,2228.1,0,Potential Loyalists
13321,72,2,567.36,0,Potential Loyalists
13322,17,1,199.48000000000002,0,Potential Loyalists
13323,3,5,787.85,0,Potential Loyalists
13324,36,18,10513.47,3,Loyal Customers
13325,82,1,675.3,0,Potential Loyalists
13326,432,1,281.76,1,At Risk
13327,39,20,9879.48,3,Loyal Customers
13328,316,1,1308.48,1,At Risk
13329,32,8,5112.97,3,Loyal Customers
13330,93,6,2806.18,0,Potential Loyalists
13331,402,1,262.4,1,At Risk
13332,14,1,350.9,0,Potential Loyalists
13333,411,3,1015.74,1,At Risk
13334,82,5,6263.75,0,Potential Loyalists
13336,77,1,795.12,0,Potential Loyalists
13337,546,1,1575.26,1,At Risk
13338,158,4,2445.62,0,Potential Loyalists
13339,201,1,860.12,0,Potential Loyalists
13340,45,12,22100.56,2,Champions
13341,261,1,775.85,0,Potential Loyalists
13343,178,1,353.43,0,Potential Loyalists
13344,68,3,2543.72,0,Potential Loyalists
13345,288,1,389.5,1,At Risk
13346,463,6,299.4,1,At Risk
13347,70,1,341.36,0,Potential Loyalists
13348,64,1,233.76,0,Potential Loyalists
13349,11,1,247.32,0,Potential Loyalists
13350,16,2,979.12,0,Potential Loyalists
13351,66,1,373.94,0,Potential Loyalists
13352,60,1,397.97999999999996,0,Potential Loyalists
13354,71,1,743.53,0,Potential Loyalists
13355,122,1,674.7,0,Potential Loyalists
13356,80,1,768.24,0,Potential Loyalists
13357,257,5,3838.36,0,Potential Loyalists
13358,269,1,439.03,0,Potential Loyalists
13359,64,2,1043.31,0,Potential Loyalists
13360,432,4,1553.65,1,At Risk
13361,472,2,1450.5,1,At Risk
13362,9,7,5394.07,3,Loyal Customers
13363,18,3,1723.86,0,Potential Loyalists
13364,71,1,134.95999999999998,0,Potential Loyalists
13365,34,2,2225.37,0,Potential Loyalists
13366,50,1,56.160000000000004,0,Potential Loyalists
13367,432,1,510.20000000000005,1,At Risk
13368,257,4,1121.5,0,Potential Loyalists
13369,366,1,616.5600000000001,1,At Risk
13370,372,1,1509.74,1,At Risk
13371,505,2,2297.66,1,At Risk
13372,90,1,378.64,0,Potential Loyalists
13373,61,6,7587.1900000000005,3,Loyal Customers
13374,415,2,422.8,1,At Risk
13375,89,2,1792.23,0,Potential Loyalists
13376,99,3,1019.76,0,Potential Loyalists
13377,397,2,1552.88,1,At Risk
13379,26,3,572.56,0,Potential Loyalists
13380,433,1,62.4,1,At Risk
13381,32,12,8224.37,3,Loyal Customers
13382,281,5,1387.58,0,Potential Loyalists
13383,544,1,305.28000000000003,1,At Risk
13384,31,11,6680.83,3,Loyal Customers
13385,330,1,534.57,1,At Risk
13386,414,2,835.46,1,At Risk
13387,417,1,189.44,1,At Risk
13388,131,3,1185.65,0,Potential Loyalists
13389,11,3,797.96,0,Potential Loyalists
13390,75,1,544.08,0,Potential Loyalists
13391,204,1,59.8,0,Potential Loyalists
13392,677,1,91.14,1,At Risk
13393,584,4,1131.45,1,At Risk
13394,2,19,6621.7,3,Loyal Customers
13395,185,3,1180.23,0,Potential Loyalists
13396,29,2,1360.99,0,Potential Loyalists
13397,73,10,3191.87,3,Loyal Customers
13398,192,2,670.34,0,Potential Loyalists
13399,464,3,275.4,1,At Risk
13400,583,1,310.83,1,At Risk
13402,127,4,1535.13,0,Potential Loyalists
13403,18,3,229.5,0,Potential Loyalists
13404,1,2,252.49,0,Potential Loyalists
13405,74,6,1213.811,0,Potential Loyalists
13406,427,2,568.92,1,At Risk
13407,579,3,2244.7,1,At Risk
13408,2,46,29730.420199999626,2,Champions
13410,24,9,2201.96,0,Potential Loyalists
13411,107,1,213.55,0,Potential Loyalists
13412,620,1,487.34999999999997,1,At Risk
13413,640,6,429.44,1,At Risk
13414,134,6,2494.14,0,Potential Loyalists
13415,473,4,800.67,1,At Risk
13416,44,3,940.8000000000001,0,Potential Loyalists
13417,5,6,1669.49,0,Potential Loyalists
13418,12,31,12233.6,2,Champions
13419,64,1,221.06,0,Potential Loyalists
13420,150,2,159.85,0,Potential Loyalists
13421,40,8,4103.12,0,Potential Loyalists
13422,64,1,2626.3,0,Potential Loyalists
13423,429,1,217.03,1,At Risk
13424,450,1,572.77,1,At Risk
13425,108,5,3403.63,0,Potential Loyalists
13426,1,22,8167.38,3,Loyal Customers
13427,19,6,1006.53,0,Potential Loyalists
13428,10,3,499.98,0,Potential Loyalists
13429,11,4,1006.8,0,Potential Loyalists
13430,19,2,679.45,0,Potential Loyalists
13431,67,8,3316.24,0,Potential Loyalists
13432,571,2,439.1,1,At Risk
13433,501,4,658.3199999999999,1,At Risk
13434,74,5,1666.8600000000001,0,Potential Loyalists
13435,5,9,4475.2300000000005,3,Loyal Customers
13436,2,1,196.89,0,Potential Loyalists
13437,14,7,3408.06,0,Potential Loyalists
13438,547,1,46.5,1,At Risk
13439,255,3,986.61,0,Potential Loyalists
13440,423,7,1295.25,1,At Risk
13441,92,2,720.9,0,Potential Loyalists
13442,667,3,419.87,1,At Risk
13443,449,6,1280.16,1,At Risk
13444,374,2,631.6800000000001,1,At Risk
13445,626,1,241.89999999999998,1,At Risk
13446,430,11,3881.89,1,At Risk
13447,23,3,1129.14,0,Potential Loyalists
13448,17,13,9240.87,3,Loyal Customers
13449,24,1,291.88,0,Potential Loyalists
13450,27,13,4120.04,3,Loyal Customers
13451,26,11,7190.92,3,Loyal Customers
13452,259,3,729.8,0,Potential Loyalists
13453,166,3,781.6899999999999,0,Potential Loyalists
13454,641,1,219.87,1,At Risk
13455,25,6,2905.93,0,Potential Loyalists
13456,18,6,1766.72,0,Potential Loyalists
13457,689,2,148.22,1,At Risk
13458,7,16,11959.27,3,Loyal Customers
13459,625,2,1160.4099999999999,1,At Risk
13460,29,2,183.44,0,Potential Loyalists
13461,39,6,4160.0,0,Potential Loyalists
13462,253,5,1153.85,0,Potential Loyalists
13464,58,6,3097.64,0,Potential Loyalists
13465,446,2,931.12,1,At Risk
13466,184,5,1013.35,0,Potential Loyalists
13467,11,2,1083.71,0,Potential Loyalists
13468,2,46,13390.51,2,Champions
13469,653,1,82.4,1,At Risk
13470,99,2,165.0,0,Potential Loyalists
13471,1,4,2531.58,0,Potential Loyalists
13472,464,2,592.24,1,At Risk
13473,61,8,2657.7599999999998,0,Potential Loyalists
13474,236,3,663.79,0,Potential Loyalists
13475,191,4,1431.78,0,Potential Loyalists
13476,179,5,2061.4700000000003,0,Potential Loyalists
13477,38,11,2834.17,3,Loyal Customers
13478,469,5,2215.78,1,At Risk
13479,201,4,851.37,0,Potential Loyalists
13480,417,2,627.82,1,At Risk
13481,46,11,3830.84,3,Loyal Customers
13482,232,2,336.09,0,Potential Loyalists
13483,66,1,140.34,0,Potential Loyalists
13484,241,3,790.72,0,Potential Loyalists
13485,233,11,3019.2200000000003,3,Loyal Customers
13486,78,3,1122.41,0,Potential Loyalists
13487,58,5,846.87,0,Potential Loyalists
13488,17,23,15587.88,2,Champions
13489,105,4,449.52,0,Potential Loyalists
13490,654,1,154.25,1,At Risk
13491,52,27,4566.56,3,Loyal Customers
13492,136,3,1269.84,0,Potential Loyalists
13493,275,2,618.63,0,Potential Loyalists
13494,312,1,316.26000000000005,1,At Risk
13495,8,10,5374.26,3,Loyal Customers
13496,11,2,653.33,0,Potential Loyalists
13497,283,6,1320.33,0,Potential Loyalists
13498,730,1,327.38,1,At Risk
13499,18,5,1159.11,0,Potential Loyalists
13500,23,4,1466.3,0,Potential Loyalists
13501,288,3,2885.11,1,At Risk
13502,17,5,780.5,0,Potential Loyalists
13503,71,6,1905.39,0,Potential Loyalists
13504,64,1,295.93,0,Potential Loyalists
13505,73,4,4393.63,0,Potential Loyalists
13506,316,5,1639.2,1,At Risk
13507,3,4,2479.16,0,Potential Loyalists
13508,244,2,287.05,0,Potential Loyalists
13509,9,8,1114.72,0,Potential Loyalists
13510,1,11,4558.29,3,Loyal Customers
13511,677,1,282.76,1,At Risk
13512,261,4,713.39,0,Potential Loyalists
13513,127,3,824.59,0,Potential Loyalists
13514,74,4,815.9000000000001,0,Potential Loyalists
13515,73,6,1265.82,0,Potential Loyalists
13516,21,4,1685.26,0,Potential Loyalists
13517,60,3,2128.42,0,Potential Loyalists
13518,86,1,659.4399999999999,0,Potential Loyalists
13519,78,2,343.21,0,Potential Loyalists
13520,59,11,6909.4,3,Loyal Customers
13521,1,3,1093.65,0,Potential Loyalists
13522,30,1,125.80000000000001,0,Potential Loyalists
13523,33,6,5101.52,0,Potential Loyalists
13524,41,5,680.1800000000001,0,Potential Loyalists
13525,15,2,628.78,0,Potential Loyalists
13526,738,2,1182.0,1,At Risk
13527,34,12,4683.74,3,Loyal Customers
13529,79,2,307.76,0,Potential Loyalists
13530,634,1,402.97999999999996,1,At Risk
13531,205,6,1738.52,0,Potential Loyalists
13532,34,1,210.31,0,Potential Loyalists
13533,183,3,270.79,0,Potential Loyalists
13534,2,35,7720.9,3,Loyal Customers
13535,403,1,89.5,1,At Risk
13536,1,7,3448.29,0,Potential Loyalists
13537,426,2,717.85,1,At Risk
13538,43,12,3112.73,3,Loyal Customers
13539,86,7,1569.3600000000001,0,Potential Loyalists
13540,467,3,632.39,1,At Risk
13541,427,2,785.25,1,At Risk
13542,377,17,4006.17,3,Loyal Customers
13543,634,2,1439.6100000000001,1,At Risk
13544,40,6,829.0,0,Potential Loyalists
13545,391,2,374.64,1,At Risk
13546,12,5,1092.14,0,Potential Loyalists
13547,408,1,175.53,1,At Risk
13548,96,3,908.99,0,Potential Loyalists
13549,26,8,1005.8,0,Potential Loyalists
13550,383,1,349.51,1,At Risk
13551,319,2,244.2,1,At Risk
13552,66,22,6978.92,3,Loyal Customers
13553,675,1,517.8,1,At Risk
13554,380,7,1638.28,1,At Risk
13555,74,13,8999.19,3,Loyal Customers
13556,429,2,200.82,1,At Risk
13557,28,13,3032.26,3,Loyal Customers
13558,6,4,605.06,0,Potential Loyalists
13559,513,2,990.0,1,At Risk
13560,7,1,174.37,0,Potential Loyalists
13561,216,11,1820.72,0,Potential Loyalists
13562,82,8,4838.18,3,Loyal Customers
